created,text,retwc,hashtag,followers,friends,polarity,sentiment
10/16/2019 4:08,b'RT @NehaKotak4: The sky is pink is beautiful. It makes you laugh it makes you cry it makes you realise that if you love someone tell them r\xe2\x80\xa6',16,None,90,126,0.3875,4
10/16/2019 4:08,"b'RT @shivam_bapat: I watched #TheSkyIsPink for the second time today and the movie hit me on a whole new level.\nI\xe2\x80\x99m a little numb, yet excit\xe2\x80\xa6'",15,TheSkyIsPink,90,4637,-0.090227273,0
10/16/2019 4:08,"b'RT @Ajeeb_n_garib: 4. Most importantly, if your child is dying in London, guess people from which countries will help you apart from India?\xe2\x80\xa6'",151,None,2322,12,0.45,4
10/16/2019 4:08,b'RT @AneeshaBedi: What a beautiful movie is #TheSkyIsPink. So much food for thought. And so much love for the Chaudhary\xe2\x80\x99s.',25,TheSkyIsPink,13,508,0.516666667,4
10/16/2019 4:07,"b""RT @KrishTheSuphero: @NextBestPicture @priyankachopra @dancindanonfilm Priyanka Chopra's performance is extraordinary in the film. Plus it'\xe2\x80\xa6""",8,None,384,181,0.333333333,4
10/16/2019 4:06,"b'RT @shivam_bapat: I watched #TheSkyIsPink for the second time today and the movie hit me on a whole new level.\nI\xe2\x80\x99m a little numb, yet excit\xe2\x80\xa6'",15,TheSkyIsPink,151,118,-0.090227273,0
10/16/2019 4:06,"b'RT @Ajeeb_n_garib: 4. Most importantly, if your child is dying in London, guess people from which countries will help you apart from India?\xe2\x80\xa6'",151,None,658,21,0.45,4
10/16/2019 4:04,b'RT @media_gab: #TheSkyIsPink Good Hold On Tuesday. @priyankachopra @FarOutAkhtar @ZairaWasimmm\nhttps://t.co/bDE3Ppp3vU',10,TheSkyIsPink,311,1352,0.7,4
10/16/2019 4:03,"b'RT @shivam_bapat: I watched #TheSkyIsPink for the second time today and the movie hit me on a whole new level.\nI\xe2\x80\x99m a little numb, yet excit\xe2\x80\xa6'",15,TheSkyIsPink,1616,267,-0.090227273,0
10/16/2019 4:03,"b""RT @SHRAYJAIMISHRA: 8 months back, Our son Yuvaan came to our world with a congenital condition, his 1 kidney isn't working and the other 1\xe2\x80\xa6""",43,None,946,508,-0.0625,0
10/16/2019 4:02,"b""RT @SHRAYJAIMISHRA: 8 months back, Our son Yuvaan came to our world with a congenital condition, his 1 kidney isn't working and the other 1\xe2\x80\xa6""",43,None,311,1352,-0.0625,0
10/16/2019 4:02,"b""RT @PriyankaSquad: There are very few lucky people who'll get to see #TheSkyIsPink , everyone sadly won't be that fortunate. It's a lesson\xe2\x80\xa6""",18,TheSkyIsPink,1616,1352,-0.006666667,0
10/16/2019 4:02,"b'RT @likith_prabhu9: Watched #TheSkyIsPink today in a near empty theatre. I was at the brink of tears multiple times, laughed and also conte\xe2\x80\xa6'",10,TheSkyIsPink,1616,1352,0.175,4
10/16/2019 4:02,b'RT @TulikaRims: One of the best movie I had seen this year.... And of course best Hindi movie of this year.... It had all the elements....\xe2\x80\xa6',15,None,1616,508,1,4
10/16/2019 4:01,"b""RT @Simplyshemy: Am not even surprised Pri's countrymen let her down at the BO. Whats sad is, the two film critic who interviewed her durin\xe2\x80\xa6""",8,None,311,267,-0.185185185,0
10/16/2019 4:01,"b'RT @yasiruvismini_: moose, aishi, giraffe &amp; cute lil furry friends #theskyispink https://t.co/5g4GScWLJf'",9,theskyispink,946,1352,0.5,4
10/16/2019 4:01,b'RT @ritupchowdhary: Simply overwhelmed.\n#TheSkyIspink\n#Aisha\n#oyehoye\nMuch love and respect to everyone behind this. \nhttps://t.co/VIqlfgAm\xe2\x80\xa6',12,TheSkyIspink,1616,406,0.033333333,4
10/16/2019 4:01,"b'RT @likith_prabhu9: Watched #TheSkyIsPink today in a near empty theatre. I was at the brink of tears multiple times, laughed and also conte\xe2\x80\xa6'",10,TheSkyIsPink,196,267,0.175,4
10/16/2019 4:01,b'RT @NehaKotak4: The sky is pink is beautiful. It makes you laugh it makes you cry it makes you realise that if you love someone tell them r\xe2\x80\xa6',16,None,946,406,0.3875,4
10/16/2019 4:00,"b'RT @shivam_bapat: I watched #TheSkyIsPink for the second time today and the movie hit me on a whole new level.\nI\xe2\x80\x99m a little numb, yet excit\xe2\x80\xa6'",15,TheSkyIsPink,196,406,-0.090227273,0
10/16/2019 4:00,b'RT @ritupchowdhary: Simply overwhelmed.\n#TheSkyIspink\n#Aisha\n#oyehoye\nMuch love and respect to everyone behind this. \nhttps://t.co/VIqlfgAm\xe2\x80\xa6',12,TheSkyIspink,196,257,0.033333333,4
10/16/2019 4:00,b'RT @NehaKotak4: The sky is pink is beautiful. It makes you laugh it makes you cry it makes you realise that if you love someone tell them r\xe2\x80\xa6',16,None,380,257,0.3875,4
10/16/2019 3:58,"b'RT @likith_prabhu9: Watched #TheSkyIsPink today in a near empty theatre. I was at the brink of tears multiple times, laughed and also conte\xe2\x80\xa6'",10,TheSkyIsPink,946,281,0.175,4
10/16/2019 3:58,b'RT @ritupchowdhary: Simply overwhelmed.\n#TheSkyIspink\n#Aisha\n#oyehoye\nMuch love and respect to everyone behind this. \nhttps://t.co/VIqlfgAm\xe2\x80\xa6',12,TheSkyIspink,13,149,0.033333333,4
10/16/2019 3:57,b'RT @iamAneekDhar: Your performance as actors is outstanding @FarOutAkhtar &amp; @priyankachopra But the subject just blew my mind away. Can\xe2\x80\x99t t\xe2\x80\xa6',35,None,1796,163,0.166666667,4
10/16/2019 3:57,b'RT @iamAneekDhar: Your performance as actors is outstanding @FarOutAkhtar &amp; @priyankachopra But the subject just blew my mind away. Can\xe2\x80\x99t t\xe2\x80\xa6',35,None,8157,267,0.166666667,4
10/16/2019 3:56,b'RT @TheAnujRadia: My favourite #Bollywood films this year so far (no particular order):\n\n#GullyBoy\n#Chhichhore\n#TheSkyIsPink\n#War \n#Super30\xe2\x80\xa6',12,Bollywood,946,302,0.116666667,4
10/16/2019 3:56,"b'RT @Ajeeb_n_garib: 4. Most importantly, if your child is dying in London, guess people from which countries will help you apart from India?\xe2\x80\xa6'",151,None,236,267,0.45,4
10/16/2019 3:56,b'RT @teenanz: #theskyispink made me shed tears &amp; feel happy at the same time. One needs to watch out Farhan and brother emoting so so much w\xe2\x80\xa6',11,theskyispink,946,267,0.333333333,4
10/16/2019 3:55,"b""RT @satyam_rajsingh: It is now exactly 48 hours after I watched it, I've realized that #TheSkyIsPink  was never a movie about death,though\xe2\x80\xa6""",11,TheSkyIsPink,946,267,0.25,4
10/16/2019 3:54,"b'RT @bhavna_kant: #TheSkyIsPink is a film straight from the heart!It\xe2\x80\x99ll make u smile, laugh,cry,feel overwhelmed!It\xe2\x80\x99ll motivate u to seek ur\xe2\x80\xa6'",30,TheSkyIsPink,35,278,0.266666667,4
10/16/2019 3:54,b'RT @kaushiksbhowmik: #TheSkyIsPink made me shed tears &amp; feel happy at the same time. One needs to watch out @FarOutAkhtar emoting so so muc\xe2\x80\xa6',33,TheSkyIsPink,35,267,0.4,4
10/16/2019 3:54,"b""RT @Breezy_Breeze10: @lauriefeig Glad you did \xf0\x9f\x98\x8d I'm kind of processing it. The entire cast gave brilliant performance. I'm still in awe. An\xe2\x80\xa6""",3,None,946,281,0.5,4
10/16/2019 3:54,"b""RT @SHRAYJAIMISHRA: 8 months back, Our son Yuvaan came to our world with a congenital condition, his 1 kidney isn't working and the other 1\xe2\x80\xa6""",43,None,13,278,-0.0625,0
10/16/2019 3:53,b'RT @VijayaTupurani: #theskyispink a movie worth millions of awards . Touched my heart and was totally relatable. @priyankachopra @FarOutAkh\xe2\x80\xa6',47,theskyispink,35,164,0.15,4
10/16/2019 3:53,b'RT @VijayaTupurani: #theskyispink a movie worth millions of awards . Touched my heart and was totally relatable. @priyankachopra @FarOutAkh\xe2\x80\xa6',47,theskyispink,1526,181,0.15,4
10/16/2019 3:52,"b""RT @its_IAK: @MehrTarar A must watch movie #TheSkyIsPink isn't a film. It's revolution. What is #Pink?""",3,TheSkyIsPink,151,278,-0.1,0
10/16/2019 3:52,"b""RT @SHRAYJAIMISHRA: 8 months back, Our son Yuvaan came to our world with a congenital condition, his 1 kidney isn't working and the other 1\xe2\x80\xa6""",43,None,35,278,-0.0625,0
10/16/2019 3:52,"b""RT @sayantan_gh: Watched #TheSkyIsPink , hats off to #ShonaliBose &amp; her team. @priyankachopra 's character has many layers &amp; her performanc\xe2\x80\xa6""",26,TheSkyIsPink,35,278,0.5,4
10/16/2019 3:51,"b'RT @HalfBloodTechie: The Sky is Pink is an amazing story that makes you happy, sad and grateful all at the same time. Brilliant acting by\xe2\x80\xa6'",19,None,35,326,0.242857143,4
10/16/2019 3:51,b'RT @AneeshaBedi: What a beautiful movie is #TheSkyIsPink. So much food for thought. And so much love for the Chaudhary\xe2\x80\x99s.',25,TheSkyIsPink,1840,78,0.516666667,4
10/16/2019 3:51,b'RT @josie_paris: I never cried so much #theskyispink brilliant performance by @FarOutAkhtar @priyankachopra jonas . @rohitsaraf and #Aisha\xe2\x80\xa6',33,theskyispink,35,326,0.55,4
10/16/2019 3:50,b'RT @media_gab: #TheSkyIsPink Good Hold On Tuesday. @priyankachopra @FarOutAkhtar @ZairaWasimmm\nhttps://t.co/bDE3Ppp3vU',10,TheSkyIsPink,1840,278,0.7,4
10/16/2019 3:50,b'RT @thepratikwadhwa: #TheSkyIsPink is a modern day masterpiece!!!! @FarOutAkhtar &amp; @priyankachopra deliver their career best performances.\xe2\x80\xa6',31,TheSkyIsPink,35,326,0.6,4
10/16/2019 3:50,b'RT @iamAneekDhar: Your performance as actors is outstanding @FarOutAkhtar &amp; @priyankachopra But the subject just blew my mind away. Can\xe2\x80\x99t t\xe2\x80\xa6',35,None,1840,249,0.166666667,4
10/16/2019 3:49,"b'RT @GuitarBollywood: ""Enjoy life, there\'s plenty of time to be dead""!\nThe real life story of Aisha Choudhary, who inspired the film #TheSky\xe2\x80\xa6'",6,None,1325,326,0.133333333,4
10/16/2019 3:49,"b""RT @SHRAYJAIMISHRA: 8 months back, Our son Yuvaan came to our world with a congenital condition, his 1 kidney isn't working and the other 1\xe2\x80\xa6""",43,None,1840,181,-0.0625,0
10/16/2019 3:48,b'RT @ritupchowdhary: Simply overwhelmed.\n#TheSkyIspink\n#Aisha\n#oyehoye\nMuch love and respect to everyone behind this. \nhttps://t.co/VIqlfgAm\xe2\x80\xa6',12,TheSkyIspink,151,326,0.033333333,4
10/16/2019 3:47,b'RT @TheAnujRadia: My favourite #Bollywood films this year so far (no particular order):\n\n#GullyBoy\n#Chhichhore\n#TheSkyIsPink\n#War \n#Super30\xe2\x80\xa6',12,Bollywood,1840,326,0.116666667,4
10/16/2019 3:46,"b'RT @PRDMovieReviews: #TheSkyIsPink is an emotional yet uplifting film which shows a different perspective of life, death, love &amp; Relationsh\xe2\x80\xa6'",38,TheSkyIsPink,196,488,0.166666667,4
10/16/2019 3:45,"b""@lauriefeig Glad you did \xf0\x9f\x98\x8d I'm kind of processing it. The entire cast gave brilliant performance. I'm still in awe.\xe2\x80\xa6 https://t.co/SZN8U48Ivj""",3,None,172,326,0.5,4
10/16/2019 3:45,b'RT @Tryingfakeall: Amazing fact: went to watch #TheSkyIsPink with my mum today and she said she remembers hearing about Aisha on sunrise ra\xe2\x80\xa6',24,TheSkyIsPink,1840,12,0.6,4
10/16/2019 3:45,b'RT @iamAneekDhar: Your performance as actors is outstanding @FarOutAkhtar &amp; @priyankachopra But the subject just blew my mind away. Can\xe2\x80\x99t t\xe2\x80\xa6',35,None,13,126,0.166666667,4
10/16/2019 3:44,"b""RT @KrishTheSuphero: @NextBestPicture @priyankachopra @dancindanonfilm Priyanka Chopra's performance is extraordinary in the film. Plus it'\xe2\x80\xa6""",8,None,90,18,0.333333333,4
10/16/2019 3:42,"b""RT @satyam_rajsingh: It is now exactly 48 hours after I watched it, I've realized that #TheSkyIsPink  was never a movie about death,though\xe2\x80\xa6""",11,TheSkyIsPink,25,126,0.25,4
10/16/2019 3:42,b'RT @media_gab: #TheSkyIsPink Good Hold On Tuesday. @priyankachopra @FarOutAkhtar @ZairaWasimmm\nhttps://t.co/bDE3Ppp3vU',10,TheSkyIsPink,90,126,0.7,4
10/16/2019 3:41,b'RT @AneeshaBedi: What a beautiful movie is #TheSkyIsPink. So much food for thought. And so much love for the Chaudhary\xe2\x80\x99s.',25,TheSkyIsPink,90,126,0.516666667,4
10/16/2019 3:41,"b""RT @SHRAYJAIMISHRA: 8 months back, Our son Yuvaan came to our world with a congenital condition, his 1 kidney isn't working and the other 1\xe2\x80\xa6""",43,None,90,126,-0.0625,0
10/16/2019 3:40,"b'RT @NextBestPicture: THE SKY IS PINK is an honest &amp; moving story with grounded performances, especially from @priyankachopra \nReview by @da\xe2\x80\xa6'",52,None,90,126,0.166666667,4
10/16/2019 3:40,"b'RT @dancindanonfilm: I LOVED #TheSkyIsPink at #TIFF19. Now that it\xe2\x80\x99s out for everyone to see, here\xe2\x80\x99s my full review! https://t.co/mskiluHCiA'",24,TheSkyIsPink,90,126,0.525,4
10/16/2019 3:40,"b'RT @likith_prabhu9: Watched #TheSkyIsPink today in a near empty theatre. I was at the brink of tears multiple times, laughed and also conte\xe2\x80\xa6'",10,TheSkyIsPink,90,126,0.175,4
10/16/2019 3:40,"b'RT @PriyankaDailyFC: \xe2\x80\x9cWhile the film\xe2\x80\x99s first half boasts universally strong performances, it\xe2\x80\x99s @priyankachopra who emerges as the film\xe2\x80\x99s dr\xe2\x80\xa6'",58,None,90,126,0.172222222,4
10/16/2019 3:40,b'RT @Rahul4Bollywood: #TheSkyIsPink is a beautiful movie. #FarhanAkhtar and #PriyankaChopra have done a great job. Screenplay is good and th\xe2\x80\xa6',12,TheSkyIsPink,90,126,0.783333333,4
10/16/2019 3:40,"b""RT @satyam_rajsingh: It is now exactly 48 hours after I watched it, I've realized that #TheSkyIsPink  was never a movie about death,though\xe2\x80\xa6""",11,TheSkyIsPink,90,300,0.25,4
10/16/2019 3:40,"b""RT @SHRAYJAIMISHRA: 8 months back, Our son Yuvaan came to our world with a congenital condition, his 1 kidney isn't working and the other 1\xe2\x80\xa6""",43,None,35,126,-0.0625,0
10/16/2019 3:40,b'RT @teenanz: #theskyispink made me shed tears &amp; feel happy at the same time. One needs to watch out Farhan and brother emoting so so much w\xe2\x80\xa6',11,theskyispink,90,126,0.333333333,4
10/16/2019 3:40,b'RT @iamAneekDhar: Your performance as actors is outstanding @FarOutAkhtar &amp; @priyankachopra But the subject just blew my mind away. Can\xe2\x80\x99t t\xe2\x80\xa6',35,None,90,330,0.166666667,4
10/16/2019 3:40,"b'RT @sri50: All India Multiplexes- Top Ten - Oct 11 to 13 : No. 10 #Vadhaladu, 9. #TaraMira (Punjabi), 8. #Chhichhore, 7. #GeminiMan, 6. #As\xe2\x80\xa6'",57,Vadhaladu,25,126,0.25,4
10/16/2019 3:39,b'RT @iamAneekDhar: Your performance as actors is outstanding @FarOutAkhtar &amp; @priyankachopra But the subject just blew my mind away. Can\xe2\x80\x99t t\xe2\x80\xa6',35,None,946,126,0.166666667,4
10/16/2019 3:39,"b""RT @SHRAYJAIMISHRA: 8 months back, Our son Yuvaan came to our world with a congenital condition, his 1 kidney isn't working and the other 1\xe2\x80\xa6""",43,None,7,153,-0.0625,0
10/16/2019 3:37,"b'RT @Ajeeb_n_garib: 4. Most importantly, if your child is dying in London, guess people from which countries will help you apart from India?\xe2\x80\xa6'",151,None,18,260,0.45,4
10/16/2019 3:33,"b'RT @Ajeeb_n_garib: 4. Most importantly, if your child is dying in London, guess people from which countries will help you apart from India?\xe2\x80\xa6'",151,None,464,3955,0.45,4
10/16/2019 3:33,"b""RT @SHRAYJAIMISHRA: 8 months back, Our son Yuvaan came to our world with a congenital condition, his 1 kidney isn't working and the other 1\xe2\x80\xa6""",43,None,3622,85,-0.0625,0
10/16/2019 3:31,b'RT @media_gab: #TheSkyIsPink Good Hold On Tuesday. @priyankachopra @FarOutAkhtar @ZairaWasimmm\nhttps://t.co/bDE3Ppp3vU',10,TheSkyIsPink,158,666,0.7,4
10/16/2019 3:31,b'RT @AkashPawarHR: #TheSkyIsPink is doing extremely amazing business\nAfter record breaking 10 crore weekend\nThe movie collected\n1 crore on M\xe2\x80\xa6',12,TheSkyIsPink,632,220,0.6,4
10/16/2019 3:30,"b""RT @SHRAYJAIMISHRA: 8 months back, Our son Yuvaan came to our world with a congenital condition, his 1 kidney isn't working and the other 1\xe2\x80\xa6""",43,None,330,53,-0.0625,0
10/16/2019 3:30,"b""RT @MTV: In honor of @PriyankaChopra's new movie #TheSkyIsPink, she told @MTVnews what her top 5 favorite love stories are - from the Obama\xe2\x80\xa6""",38,TheSkyIsPink,1219,406,0.409090909,4
10/16/2019 3:30,"b""RT @SHRAYJAIMISHRA: 8 months back, Our son Yuvaan came to our world with a congenital condition, his 1 kidney isn't working and the other 1\xe2\x80\xa6""",43,None,196,78,-0.0625,0
10/16/2019 3:29,"b""RT @im_nayomi: After reading all the reviews... I'm really waiting to watch #TheSkyIsPink movie...""",11,TheSkyIsPink,14,18,0.2,4
10/16/2019 3:28,b'RT @Alissa_Godwin: Got the chance to sit down with @priyankachopra and learn about the love stories that are inspiring her. \xf0\x9f\x92\x95 Also this was\xe2\x80\xa6',24,None,25,78,0.281481481,4
10/16/2019 3:28,b'RT @iamAneekDhar: Your performance as actors is outstanding @FarOutAkhtar &amp; @priyankachopra But the subject just blew my mind away. Can\xe2\x80\x99t t\xe2\x80\xa6',35,None,14,18,0.166666667,4
10/16/2019 3:28,b'RT @Alissa_Godwin: Got the chance to sit down with @priyankachopra and learn about the love stories that are inspiring her. \xf0\x9f\x92\x95 Also this was\xe2\x80\xa6',24,None,151,18,0.281481481,4
10/16/2019 3:28,"b'RT @dancindanonfilm: I LOVED #TheSkyIsPink at #TIFF19. Now that it\xe2\x80\x99s out for everyone to see, here\xe2\x80\x99s my full review! https://t.co/mskiluHCiA'",24,TheSkyIsPink,25,18,0.525,4
10/16/2019 3:27,b'RT @iamAneekDhar: Your performance as actors is outstanding @FarOutAkhtar &amp; @priyankachopra But the subject just blew my mind away. Can\xe2\x80\x99t t\xe2\x80\xa6',35,None,25,180,0.166666667,4
10/16/2019 3:27,"b'RT @dancindanonfilm: I LOVED #TheSkyIsPink at #TIFF19. Now that it\xe2\x80\x99s out for everyone to see, here\xe2\x80\x99s my full review! https://t.co/mskiluHCiA'",24,TheSkyIsPink,151,113,0.525,4
10/16/2019 3:27,"b'RT @Ajeeb_n_garib: 4. Most importantly, if your child is dying in London, guess people from which countries will help you apart from India?\xe2\x80\xa6'",151,None,64,316,0.45,4
10/16/2019 3:25,b'RT @AkashPawarHR: #TheSkyIsPink is doing extremely amazing business\nAfter record breaking 10 crore weekend\nThe movie collected\n1 crore on M\xe2\x80\xa6',12,TheSkyIsPink,22,18,0.6,4
10/16/2019 3:25,"b'RT @NextBestPicture: THE SKY IS PINK is an honest &amp; moving story with grounded performances, especially from @priyankachopra \nReview by @da\xe2\x80\xa6'",52,None,25,18,0.166666667,4
10/16/2019 3:25,"b""RT @Simplyshemy: Am not even surprised Pri's countrymen let her down at the BO. Whats sad is, the two film critic who interviewed her durin\xe2\x80\xa6""",8,None,25,124,-0.185185185,0
10/16/2019 3:23,"b""RT @Breezy_Breeze10: @lauriefeig since you love bollywood movies, can I recommend you #TheSkyIsPink you're going to love it. It stars the q\xe2\x80\xa6""",4,TheSkyIsPink,5273,13,0.5,4
10/16/2019 3:22,"b""RT @sopeuuu: Y @priyankachopra never gets appreciated for her work? It's heartbreaking that all her hardwork just goes in vain \xf0\x9f\x92\x94 she always\xe2\x80\xa6""",12,None,384,1020,0.2,4
10/16/2019 3:21,b'RT @AkkshatB: #theskyispink \nWhaaaat a movie.... \xf0\x9f\x92\x93\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x96\xf0\x9f\x92\x97\n#PriyankaChopra u r the best &amp; ur presence took this movie to a next level\n\nSuperb S\xe2\x80\xa6',27,theskyispink,384,360,0.5,4
10/16/2019 3:19,b'RT @TeamPriyanka: This movie deserves all the love it is getting. A special one indeed.. Watch #TheSkyIsPink in theatres today! https://t.c\xe2\x80\xa6',52,TheSkyIsPink,20,221,0.428571429,4
10/16/2019 3:18,"b'RT @PriyankaDailyFC: \xe2\x80\x9c@priyankachopra is the best of them, proving after 3 years away from Bollywood that she\xe2\x80\x99s still a superstar! In possi\xe2\x80\xa6'",27,None,319,4021,1,4
10/16/2019 3:17,b'RT @PRDMovieReviews: #TheSkyIsPink\xc2\xa0Week1. #Steady on Day4! 15cr+ at BO!\n\nFri 2.90cr\nSat 4.50cr\nSun 4.85cr\nMon 1.80cr\nTue 1.25cr\n\nTotal 15.3\xe2\x80\xa6',22,TheSkyIsPink,2193,57,0.166666667,4
10/16/2019 3:16,"b""RT @SHRAYJAIMISHRA: 8 months back, Our son Yuvaan came to our world with a congenital condition, his 1 kidney isn't working and the other 1\xe2\x80\xa6""",43,None,334,57,-0.0625,0
10/16/2019 3:15,"b'RT @Ajeeb_n_garib: 4. Most importantly, if your child is dying in London, guess people from which countries will help you apart from India?\xe2\x80\xa6'",151,None,133,187,0.45,4
10/16/2019 3:12,"b'RT @TheAnujRadia: I\xe2\x80\x99m sorry, but I don\xe2\x80\x99t think #Bollywood deserves gems like #TheSkyIsPink... All the best making the pointless remakes wit\xe2\x80\xa6'",83,Bollywood,185,221,0.083333333,4
10/16/2019 3:11,"b'RT @NextBestPicture: THE SKY IS PINK is an honest &amp; moving story with grounded performances, especially from @priyankachopra \nReview by @da\xe2\x80\xa6'",52,None,319,57,0.166666667,4
10/16/2019 3:10,b'RT @iamAneekDhar: Your performance as actors is outstanding @FarOutAkhtar &amp; @priyankachopra But the subject just blew my mind away. Can\xe2\x80\x99t t\xe2\x80\xa6',35,None,334,208,0.166666667,4
10/16/2019 3:07,"b'RT @PRDMovieReviews: #TheSkyIsPink is an emotional yet uplifting film which shows a different perspective of life, death, love &amp; Relationsh\xe2\x80\xa6'",38,TheSkyIsPink,946,267,0.166666667,4
10/16/2019 3:06,b'RT @PRDMovieReviews: #TheSkyIsPink\xc2\xa0Week1. #Steady on Day4! 15cr+ at BO!\n\nFri 2.90cr\nSat 4.50cr\nSun 4.85cr\nMon 1.80cr\nTue 1.25cr\n\nTotal 15.3\xe2\x80\xa6',22,TheSkyIsPink,946,90,0.166666667,4
10/16/2019 3:04,b'RT @PRDMovieReviews: #TheSkyIsPink\xc2\xa0Week1. #Steady on Day4! 15cr+ at BO!\n\nFri 2.90cr\nSat 4.50cr\nSun 4.85cr\nMon 1.80cr\nTue 1.25cr\n\nTotal 15.3\xe2\x80\xa6',22,TheSkyIsPink,334,1156,0.166666667,4
10/16/2019 3:03,"b'RT @TheAnujRadia: I\xe2\x80\x99m sorry, but I don\xe2\x80\x99t think #Bollywood deserves gems like #TheSkyIsPink... All the best making the pointless remakes wit\xe2\x80\xa6'",83,Bollywood,1526,164,0.083333333,4
10/16/2019 3:02,b'RT @Tryingfakeall: Amazing fact: went to watch #TheSkyIsPink with my mum today and she said she remembers hearing about Aisha on sunrise ra\xe2\x80\xa6',24,TheSkyIsPink,1526,88,0.6,4
10/16/2019 3:01,"b'RT @imbhandarkar: #TheSkyIsPink is beautifully portrayed heart touching sensitive film, brilliant performance by  \n @priyankachopra, &amp; @Far\xe2\x80\xa6'",83,TheSkyIsPink,19,88,0.49,4
10/16/2019 3:01,b'RT @ReallySwara: #TheSkyIsPink is all \xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c and stellar performances @priyankachopra @FarOutAkhtar @ZairaWasimmm #RohitSaraf Congratulatio\xe2\x80\xa6',98,TheSkyIsPink,19,88,0.25,4
10/16/2019 3:01,b'RT @TeamPriyanka: This crazy family is in your theatres now! Book https://t.co/78rfJNMXMB #TheSkyIsPink @priyankachopra https://t.co/eSpvrN\xe2\x80\xa6',26,TheSkyIsPink,19,1352,-0.6,0
10/16/2019 3:01,b'RT @teenanz: #theskyispink made me shed tears &amp; feel happy at the same time. One needs to watch out Farhan and brother emoting so so much w\xe2\x80\xa6',11,theskyispink,1616,1375,0.333333333,4
10/16/2019 3:00,b'RT @vibh_forPChopra: @priyankachopra @TeamPriyanka I just got this message. \n\nAnd i felt so so so amazing. #TheSkyIsPinkReview #TheSkyIsPin\xe2\x80\xa6',14,TheSkyIsPinkReview,1526,88,0.6,4
10/16/2019 3:00,b'RT @PRDMovieReviews: #TheSkyIsPink\xc2\xa0Week1. #Steady on Day4! 15cr+ at BO!\n\nFri 2.90cr\nSat 4.50cr\nSun 4.85cr\nMon 1.80cr\nTue 1.25cr\n\nTotal 15.3\xe2\x80\xa6',22,TheSkyIsPink,19,406,0.166666667,4
10/16/2019 2:57,b'RT @teenanz: #theskyispink made me shed tears &amp; feel happy at the same time. One needs to watch out Farhan and brother emoting so so much w\xe2\x80\xa6',11,theskyispink,196,1037,0.333333333,4
10/16/2019 2:56,b'Simply overwhelmed.\n#TheSkyIspink\n#Aisha\n#oyehoye\nMuch love and respect to everyone behind this. \nhttps://t.co/VIqlfgAmje',12,TheSkyIspink,122,62,0.033333333,4
10/16/2019 2:56,"b'RT @NextBestPicture: THE SKY IS PINK is an honest &amp; moving story with grounded performances, especially from @priyankachopra \nReview by @da\xe2\x80\xa6'",52,None,21,62,0.166666667,4
10/16/2019 2:56,b'RT @PRDMovieReviews: #TheSkyIsPink\xc2\xa0Week1. #Steady on Day4! 15cr+ at BO!\n\nFri 2.90cr\nSat 4.50cr\nSun 4.85cr\nMon 1.80cr\nTue 1.25cr\n\nTotal 15.3\xe2\x80\xa6',22,TheSkyIsPink,21,62,0.166666667,4
10/16/2019 2:55,b'RT @NehaKotak4: The sky is pink is beautiful. It makes you laugh it makes you cry it makes you realise that if you love someone tell them r\xe2\x80\xa6',16,None,196,406,0.3875,4
10/16/2019 2:54,b'RT @iamAneekDhar: Your performance as actors is outstanding @FarOutAkhtar &amp; @priyankachopra But the subject just blew my mind away. Can\xe2\x80\x99t t\xe2\x80\xa6',35,None,1616,629,0.166666667,4
10/16/2019 2:53,"b""RT @satyam_rajsingh: It is now exactly 48 hours after I watched it, I've realized that #TheSkyIsPink  was never a movie about death,though\xe2\x80\xa6""",11,TheSkyIsPink,1616,1352,0.25,4
10/16/2019 2:53,b'RT @Alissa_Godwin: Got the chance to sit down with @priyankachopra and learn about the love stories that are inspiring her. \xf0\x9f\x92\x95 Also this was\xe2\x80\xa6',24,None,1616,36,0.281481481,4
10/16/2019 2:53,b'RT @priyankachopra: Talking #TheSkyIsPink(after Hot Ones wings \xf0\x9f\x94\xa5) on @FallonTonight at 11:35pm EST on NBC! Hot sauce 400x spicier than a ja\xe2\x80\xa6',498,TheSkyIsPink,15,1352,0.25,4
10/16/2019 2:52,b'RT @PRDMovieReviews: #TheSkyIsPink\xc2\xa0Week1. #Steady on Day4! 15cr+ at BO!\n\nFri 2.90cr\nSat 4.50cr\nSun 4.85cr\nMon 1.80cr\nTue 1.25cr\n\nTotal 15.3\xe2\x80\xa6',22,TheSkyIsPink,15,1352,0.166666667,4
10/16/2019 2:52,b'RT @Slangalorean: #TheSkyIsPink is a heartbreakingly beautiful film. Soooo good to see #PriyankaChopra back on the big screen after ages. F\xe2\x80\xa6',20,TheSkyIsPink,1616,43,0.3875,4
10/16/2019 2:52,b'RT @kaushiksbhowmik: #TheSkyIsPink made me shed tears &amp; feel happy at the same time. One needs to watch out @FarOutAkhtar emoting so so muc\xe2\x80\xa6',33,TheSkyIsPink,16,43,0.4,4
10/16/2019 2:51,b'RT @alishakataria12: @FarOutAkhtar @priyankachopra in love with the movie #theskyispink .\nWhat emotions!\nTo the people who thinks its just\xe2\x80\xa6',15,theskyispink,16,1352,0.5,4
